Cluster,Recency,Frequency,Monetary
0,0.36047502012181776,0.15802247638304437,0.4815025034951379
0,0.11045030892892778,0.21980196156778536,0.6697477295032869
0,0.16836046419330386,0.2054927376429491,0.626146798163747
0,0.06844589919067523,0.2301809788926615,0.7013731219166632
0,0.5415058022734532,0.1132909437654913,0.34520325396105545
0,0.3867015684167749,0.1515420663303548,0.4617563652528702
0,0.17343537229639766,0.2042387607521324,0.62232586695147
0,0.09280756838451704,0.2241613683755419,0.6830310632399411
0,0.38512859518670584,0.15193073781766264,0.4629406669956315
0,0.019485756547878638,0.24227871272309848,0.7382355307290229
0,0.6295651342775079,0.09153205373031549,0.2789028119921766
0,0.647419145054038,0.08712044341790166,0.2654604115280604
0,0.23062891774697786,0.1901066064663867,0.5792644757866354
0,0.04071499013102965,0.2370331067372891,0.7222519031316813
0,0.04384843165597709,0.23625885365108756,0.7198927146929354
0,0.2411789448324088,0.18749976317112474,0.5713212919964665
0,0.02744754883788781,0.2403114054658365,0.7322410456962757
0,0.5871119956836629,0.10202194904622612,0.310866055270111
0,0.647419145054038,0.08712044341790166,0.2654604115280604
0,0.3042824684880831,0.17190729158625387,0.5238102399256631
0,0.3867015684167749,0.1515420663303548,0.4617563652528702
0,0.6207131502612412,0.09371932159187742,0.28556752814688136
0,0.30596604106317754,0.17149129171782387,0.5225426672189986
0,0.1258272619749567,0.21600241616140867,0.6581703218636347
0,0.6659669686053775,0.08253739646693388,0.25149563492768856
0,0.5701996466869867,0.10620088083778509,0.3235994724752281
0,0.514701201727455,0.11991418678180597,0.36538461149073903
0,0.15493093466832267,0.20881108732273954,0.6362579780089379
0,0.34196243155409206,0.1625968169979953,0.49544075144791266
0,0.029220744999890646,0.23987326019012578,0.7309059948099835
0,0.4106354252361927,0.14562816547737795,0.4437364092864294
0,0.510740601922638,0.12089282531636107,0.3683665727610008
0,0.38998059958508957,0.15073183898715867,0.45928756142775173
0,0.6546577916993651,0.08533182076116928,0.2600103875394655
0,0.6685166664753979,0.08190738265335941,0.24957595087124268
0,0.05041210188003465,0.23463701329206857,0.7149508848278967
0,0.6207131502612412,0.09371932159187742,0.28556752814688136
0,0.43235487829774505,0.14026142943662853,0.4273836922656265
0,0.5212669094083489,0.11829184298041191,0.36044124761123925
0,0.21655127038898092,0.19358510186086159,0.5898636277501575
0,0.603264706620318,0.09803071889444079,0.2987045744852413
0,0.45039519369517533,0.1358037844602335,0.41380102184459117
0,0.5134232582287446,0.12022995833522097,0.36634678343603444
0,0.40910829402597354,0.14600550969878212,0.44488619627524434
0,0.5014103507039693,0.12319826990295223,0.37539137939307854
0,0.09419621331021359,0.22381824321721405,0.6819855434725723
0,0.15992089050035935,0.20757810158734158,0.632501007912299
0,0.44289594397833276,0.13765680044640505,0.41944725557526225
0,0.4246452954229602,0.14216641738250338,0.43318828719453645
0,0.49733996242434836,0.12420403645785479,0.37845600111779687
0,0.30948062894755646,0.17062285983724093,0.5198965112152028
0,0.5054476867934896,0.12220067032994077,0.3723516428765697
0,0.44143819670179607,0.13801700034762365,0.4205448029505803
0,0.20961601933364066,0.1952987574342713,0.595085223232088
0,0.5620753831637076,0.10820833368346061,0.32971628315283186
0,0.525139387946945,0.11733497863943539,0.35752563341361954
0,0.6784744912249152,0.07944686871595726,0.24207864005912746
0,0.5365602790919064,0.11451295048101734,0.3489267704270763
0,0.2728433342758129,0.1796756978250659,0.5474809678991212
0,0.17343537229639766,0.2042387607521324,0.62232586695147
0,0.29907041609915425,0.17319515594097162,0.5277344279598742
0,0.5549457163785284,0.1099700281232846,0.33508425549818704
0,0.15332388469588995,0.20920817895216032,0.6374679363519498
0,0.3720112144406328,0.15517195755789634,0.47281682800147085
0,0.010487359334684912,0.24450215833640043,0.7450104823289146
0,0.6156564121464525,0.09496880879638292,0.28937477905716447
0,0.5027203512224871,0.12287457726777369,0.37440507150973923
0,0.647419145054038,0.08712044341790166,0.2654604115280604
0,0.6207131502612412,0.09371932159187742,0.28556752814688136
0,0.035691582799802196,0.23827435812126554,0.7260340590789323
0,0.003547251472066209,0.2462170139954012,0.7502357345325327
0,0.6236917245892356,0.09298333518601368,0.28332494022475074
0,0.699530585785562,0.07424404426012013,0.22622536995431783
0,0.012188323334231673,0.24408186115973973,0.7437298155060286
0,0.375344099284582,0.15434842332059306,0.47030747739482487
0,0.10594577205400828,0.22091500342592998,0.6731392245200617
0,0.22010320564178937,0.19270744168766876,0.5871893526705418
0,0.04171785357550896,0.2367853056818857,0.7214968407426053
0,0.2622986049412291,0.18228123208043975,0.5554201629783312
0,0.41533538814266874,0.14446683511381458,0.4401977767435168
0,0.18019458259041296,0.20256860370954508,0.617236813700042
0,0.34196243155409206,0.1625968169979953,0.49544075144791266
0,0.5488711549458931,0.11147101287091526,0.33965783218319157
0,0.011624438404093348,0.24422119347021884,0.7441543681256878
0,0.007458704387322638,0.24525051933862915,0.7472907762740483
0,0.35207124238153853,0.16009899537960426,0.48782976223885727
0,0.10739678672265483,0.2205564671084724,0.6720467461688727
0,0.49733996242434836,0.12420403645785479,0.37845600111779687
0,0.48072813413296334,0.12830871153146117,0.3909631543355756
0,0.5513330388180309,0.11086269732690508,0.33780426385506396
0,0.5893411225380325,0.10147114625230472,0.30918773120966275
0,0.09419621331021359,0.22381824321721405,0.6819855434725723
0,0.0007361440249145242,0.24691162042072384,0.7523522355543617
0,0.43838014975137135,0.13877262392325596,0.42284722632537264
0,0.1785379480966737,0.20297794735271615,0.6184841045506101
0,0.03865307028679113,0.23754259376303746,0.7238043359501715
0,0.001242614223698543,0.2467864749181333,0.7519709108581683
0,0.48493057304747966,0.12727031612078177,0.3877991108317387
0,0.41381784755764317,0.14484180955391102,0.44134034288844587
0,0.13861737290648124,0.21284206267060624,0.6485405644229124
0,0.008910414809091506,0.24489181110508573,0.7461977740858228
0,0.6760207319704225,0.08005317671962059,0.24392609130995702
0,0.2534485276694845,0.18446802879779198,0.5620834435327234
0,0.5701996466869867,0.10620088083778509,0.3235994724752281
0,0.7039680768606981,0.07314756898443314,0.22288435415486885
0,0.46792372387736486,0.13147259829253738,0.4006036778300978
0,0.5513330388180309,0.11086269732690508,0.33780426385506396
0,0.44289594397833276,0.13765680044640505,0.41944725557526225
0,0.6207131502612412,0.09371932159187742,0.28556752814688136
0,0.20086605219407533,0.1974608175869924,0.6016731302189323
0,0.08856165943782265,0.22521050494934922,0.6862278356128282
0,0.02174800712621286,0.2417197252717319,0.7365322676020551
0,0.2692792772455359,0.18055635321088376,0.5501643695435803
0,0.5014103507039693,0.12319826990295223,0.37539137939307854
0,0.673543323813458,0.08066532821376493,0.24579134797277702
0,0.002925257132248181,0.24637070476427936,0.7507040381034724
0,0.6353283624442736,0.09010799741425679,0.27456364014146956
0,0.6633927246068626,0.0831734754697228,0.2534337999234146
0,0.43235487829774505,0.14026142943662853,0.4273836922656265
0,7.561882597886174e-06,0.24709164834457328,0.7529007897728288
0,0.4200054633079912,0.14331288981732315,0.4366816468746858
0,0.5968932496499367,0.09960506460462623,0.30350168574543707
0,0.15992089050035935,0.20757810158734158,0.632501007912299
0,0.23233449824448946,0.18968516858300838,0.5779803331725021
0,0.5860407525667203,0.10228664627537858,0.31167260115790096
0,0.0696879578221276,0.22987407425729853,0.7004379679205739
0,0.4932365240282838,0.12521796948226133,0.381545506489455
0,0.5027203512224871,0.12287457726777369,0.37440507150973923
0,0.2376089282508374,0.18838189112343068,0.5740091806257319
0,0.3867015684167749,0.1515420663303548,0.4617563652528702
0,0.5488711549458931,0.11147101287091526,0.33965783218319157
0,0.08992789124963378,0.22487291792615455,0.6851991908242117
0,0.6581696957959569,0.0844640520271491,0.257366252176894
0,0.45183233466135314,0.1354486762447105,0.41271898909393645
0,0.04384843165597709,0.23625885365108756,0.7198927146929354
0,0.014012003191754838,0.24363124169016,0.7423567551180852
0,0.02744754883788781,0.2403114054658365,0.7322410456962757
0,0.633391389158154,0.0905866109555429,0.27602199988630305
0,0.3249809220807455,0.16679283789496085,0.5082262400242936
0,0.1258272619749567,0.21600241616140867,0.6581703218636347
0,0.48910005105304327,0.12624006513701358,0.3846598838099431
0,0.5968932496499367,0.09960506460462623,0.30350168574543707
0,0.30596604106317754,0.17149129171782387,0.5225426672189986
0,0.6546577916993651,0.08533182076116928,0.2600103875394655
0,0.6599473887619413,0.08402479562032808,0.2560278156177306
0,0.0026487223362424675,0.24643903471955214,0.7509122429442054
0,0.5725328993815529,0.10562434922381593,0.32184275139463103
0,0.6186823918245392,0.094221108835848,0.2870964993396128
0,0.02174800712621286,0.2417197252717319,0.7365322676020551
0,0.5759561805680911,0.10477847863631319,0.31926534079559565
0,0.5415058022734532,0.1132909437654913,0.34520325396105545
0,0.04814867593970787,0.23519629116776344,0.7166550328925287
0,0.3146637934713905,0.16934213348670335,0.5159940730419061
0,0.3769342513649245,0.15395550705075597,0.46911024158431947
0,0.673543323813458,0.08066532821376493,0.24579134797277702
0,0.002114669771696813,0.2465709956459014,0.7513143345824017
0,0.525139387946945,0.11733497863943539,0.35752563341361954
0,0.49733996242434836,0.12420403645785479,0.37845600111779687
0,0.662554468269685,0.08338060317608667,0.2540649285542282
0,0.4231472891509942,0.14253656502048692,0.4343161458285188
0,0.09419621331021359,0.22381824321721405,0.6819855434725723
0,0.6519748217673045,0.08599476523724939,0.26203041299544605
0,0.0014346179199233226,0.24673903204958747,0.7518263500304893
0,0.365456181742008,0.1567916636403794,0.4777521546176127
0,0.032835484668077654,0.2389800814530642,0.7281844338788582
0,0.15493093466832267,0.20881108732273954,0.6362579780089379
0,0.28860925864153675,0.17578004012735718,0.5356107012311061
0,0.16836046419330386,0.2054927376429491,0.626146798163747
0,0.41533538814266874,0.14446683511381458,0.4401977767435168
0,0.08572968402932979,0.22591026771262884,0.6883600482580413
0,0.6207131502612412,0.09371932159187742,0.28556752814688136
0,0.29907041609915425,0.17319515594097162,0.5277344279598742
0,0.36208945151780675,0.15762356085171778,0.4802869876304754
0,0.42925455409642904,0.14102749944686574,0.42971794645670525
0,0.08028512063075824,0.22725558403042248,0.6924592953388193
0,0.000361298065248629,0.2470042424271697,0.7526344595075817
0,0.01734070573117153,0.24280874087319215,0.7398505533956363
0,0.002114669771696813,0.2465709956459014,0.7513143345824017
0,0.04708154400626787,0.23545997255012593,0.7174584834436062
0,0.6659669686053775,0.08253739646693388,0.25149563492768856
0,0.47360928856028406,0.1300677321198321,0.39632297931988386
0,0.6555204590540669,0.08511866125063582,0.2593608796952973
0,0.018021865976661576,0.24264043059260465,0.7393377034307338
0,0.13056650110196016,0.2148313808983871,0.6546021179996527
0,0.5289790555381031,0.11638622167085208,0.35463472279104474
0,0.0018803081378039887,0.24662890488623157,0.7514907869759644
0,0.30948062894755646,0.17062285983724093,0.5198965112152028
0,0.4592241636260137,0.1336222032299768,0.40715363314400943
0,0.6492661025744554,0.08666407218873363,0.2640698252368109
0,0.49044212667638776,0.12590844695138056,0.38364942637223176
0,0.17343537229639766,0.2042387607521324,0.62232586695147
0,0.1853304611267101,0.2012995614199651,0.6133699774533248
0,0.07358075285447667,0.2289121898424308,0.6975070573030926
0,0.30948062894755646,0.17062285983724093,0.5198965112152028
0,0.595851260834496,0.09986253328553799,0.30428620587996585
0,0.024919606104898434,0.24093604372609267,0.7341443501690088
0,0.1583024729329049,0.20797800207579425,0.6337195249913008
0,0.6555204590540669,0.08511866125063582,0.2593608796952973
0,0.06844589919067523,0.2301809788926615,0.7013731219166632
0,0.08160409568247036,0.22692967384627502,0.6914662304712547
0,0.41533538814266874,0.14446683511381458,0.4401977767435168
0,0.04071499013102965,0.2370331067372891,0.7222519031316813
0,0.44289594397833276,0.13765680044640505,0.41944725557526225
0,0.12430438805076538,0.2163787084350361,0.6593169035141986
0,0.34539110847056864,0.16174961316060615,0.4928592783688252
0,0.6519748217673045,0.08599476523724939,0.26203041299544605
0,0.24645882672108255,0.18619513858676973,0.5673460346921477
0,0.05735644305944334,0.23292111160793433,0.7097224453326224
0,0.011624438404093348,0.24422119347021884,0.7441543681256878
0,0.5990614187321737,0.09906932408099958,0.3018692571868266
0,2.895207602970157e-05,0.24708636296645242,0.7528846849575179
0,0.19048904188759563,0.20002490955787156,0.6094860485545328
0,0.06215239666411981,0.231736062565169,0.7061115407707113
0,0.14997688745227528,0.21003520027192793,0.6399879122757968
0,0.39154471613048025,0.15034535592921555,0.45810992794030414
0,0.31115946804195327,0.17020802958120337,0.5186325023768432
0,0.007458704387322638,0.24525051933862915,0.7472907762740483
0,0.19048904188759563,0.20002490955787156,0.6094860485545328
0,0.647419145054038,0.08712044341790166,0.2654604115280604
0,0.10150213311084032,0.22201299779995004,0.6764848690892097
0,0.1853304611267101,0.2012995614199651,0.6133699774533248
0,0.09280756838451704,0.2241613683755419,0.6830310632399411
0,0.0007361440249145242,0.24691162042072384,0.7523522355543617
0,0.20439150293108024,0.19658970156595118,0.5990187955029685
0,0.2692792772455359,0.18055635321088376,0.5501643695435803
0,0.17343537229639766,0.2042387607521324,0.62232586695147
0,0.6465314079749364,0.08733979749480325,0.2661287945302604
0,0.6685166664753979,0.08190738265335941,0.24957595087124268
0,0.5926112276140182,0.10066312448865372,0.306725647897328
0,0.5225235442654318,0.11798133665419568,0.35949511908037257
0,0.19048904188759563,0.20002490955787156,0.6094860485545328
0,0.647419145054038,0.08712044341790166,0.2654604115280604
0,0.07358075285447667,0.2289121898424308,0.6975070573030926
0,0.3802495748655091,0.15313631210754505,0.46661411302694583
0,0.20439150293108024,0.19658970156595118,0.5990187955029685
0,0.10739678672265483,0.2205564671084724,0.6720467461688727
0,0.5476882814602673,0.11176329324045149,0.34054842529928125
0,0.6676943188159752,0.08211057942858863,0.2501951017554362
0,0.1258272619749567,0.21600241616140867,0.6581703218636347
0,0.525139387946945,0.11733497863943539,0.35752563341361954
0,0.3163375506167555,0.1689285589473245,0.5147338904359201
0,0.001242614223698543,0.2467864749181333,0.7519709108581683
0,0.48493057304747966,0.12727031612078177,0.3877991108317387
0,0.30948062894755646,0.17062285983724093,0.5198965112152028
0,0.3867015684167749,0.1515420663303548,0.4617563652528702
0,0.5827099284021076,0.10310967133217758,0.3141804002657149
0,0.3266435220580868,0.16638202021946694,0.5069744577224462
0,0.1401858077518243,0.21245451258874115,0.6473596796594345
0,0.5340108262678369,0.11514290374532603,0.3508462699868371
0,0.40590595555609604,0.1467967867734057,0.4472972576704981
0,0.2253621504393486,0.19140799052278956,0.5832298590378618
0,0.595851260834496,0.09986253328553799,0.30428620587996585
0,0.022504835930850602,0.24153271778075064,0.7359624462883988
0,0.04171785357550896,0.2367853056818857,0.7214968407426053
0,0.40436936261055567,0.14717646892826583,0.4484541684611785
0,0.6972797507733026,0.07480021099911854,0.22792003822757873
0,0.20608045175780118,0.19617237326059944,0.5977471749815993
0,0.5936629050262526,0.10040326181828696,0.3059338331554603
0,0.6437705120339199,0.08802199698248929,0.26820749098359087
0,0.14347899631846725,0.21164078704420283,0.64488021663733
0,0.0008856381035095189,0.24687468140309754,0.752239680493393
0,0.1583024729329049,0.20797800207579425,0.6337195249913008
0,0.5186288324597425,0.11894369469132904,0.3624274728489286
0,0.14506106399433932,0.21124986837829784,0.6436890676273628
0,0.577057224923457,0.10450641771435257,0.31843635736219034
0,0.43691220785774126,0.139135342848265,0.4239524492939937
0,0.5488711549458931,0.11147101287091526,0.33965783218319157
0,0.004935385760288335,0.2458740150122827,0.749190599227429
0,0.34031886008725126,0.16300293285190953,0.4966782070608393
0,0.43235487829774505,0.14026142943662853,0.4273836922656265
0,0.28506132432721276,0.17665671169458924,0.5382819639781979
0,0.20608045175780118,0.19617237326059944,0.5977471749815993
0,0.49456791301222325,0.124888991895942,0.38054309509183476
0,0.5415058022734532,0.1132909437654913,0.34520325396105545
0,0.6710420433352984,0.08128337840370847,0.2476745782609931
0,0.5893411225380325,0.10147114625230472,0.30918773120966275
0,0.1583024729329049,0.20797800207579425,0.6337195249913008
0,0.0007361440249145242,0.24691162042072384,0.7523522355543617
0,0.365456181742008,0.1567916636403794,0.4777521546176127
0,0.4820915448714685,0.12797182157719095,0.3899366335513407
0,0.5667240188484212,0.10705968594363197,0.3262162952079469
0,0.0026487223362424675,0.24643903471955214,0.7509122429442054
0,0.0723122570109048,0.22922562694151175,0.6984621160475835
0,0.44289594397833276,0.13765680044640505,0.41944725557526225
0,0.2955375580369543,0.17406810226404562,0.5303943396990001
0,0.07755362310891613,0.2279305193593253,0.6945158575317586
0,0.4200054633079912,0.14331288981732315,0.4366816468746858
0,0.10293316895400914,0.22165939812074203,0.6754074329252489
0,0.4764927935772203,0.12935523672438096,0.3941519696983988
0,0.06466286297256123,0.23111574261611603,0.7042213944113227
0,0.41381784755764317,0.14484180955391102,0.44134034288844587
0,0.45039519369517533,0.1358037844602335,0.41380102184459117
0,0.4635901943437318,0.13254338534531865,0.4038664203109496
0,0.16331542070677973,0.20673933518062865,0.6299452441125917
0,0.10293316895400914,0.22165939812074203,0.6754074329252489
0,0.6784744912249152,0.07944686871595726,0.24207864005912746
0,0.13861737290648124,0.21284206267060624,0.6485405644229124
0,0.12113820837203212,0.2171610509067913,0.6617007407211767
0,0.0008856381035095189,0.24687468140309754,0.752239680493393
0,0.24645882672108255,0.18619513858676973,0.5673460346921477
0,0.6236917245892356,0.09298333518601368,0.28332494022475074
0,0.2534485276694845,0.18446802879779198,0.5620834435327234
0,0.5893411225380325,0.10147114625230472,0.30918773120966275
0,0.41533538814266874,0.14446683511381458,0.4401977767435168
0,0.10594577205400828,0.22091500342592998,0.6731392245200617
0,0.058514477709764506,0.23263496875356765,0.7088505535366678
0,0.6246495152153062,0.0927466713318246,0.28260381345286906
0,0.23062891774697786,0.1901066064663867,0.5792644757866354
0,0.09712189593290857,0.22309532600882423,0.6797827780582673
0,0.662554468269685,0.08338060317608667,0.2540649285542282
0,0.022504835930850602,0.24153271778075064,0.7359624462883988
0,0.5340108262678369,0.11514290374532603,0.3508462699868371
0,0.43838014975137135,0.13877262392325596,0.42284722632537264
0,0.49044212667638776,0.12590844695138056,0.38364942637223176
0,0.34702777503134763,0.1613452034642142,0.4916270215044382
0,0.45039519369517533,0.1358037844602335,0.41380102184459117
0,0.051510281107329435,0.23436566032467931,0.7141240585679913
0,0.13535348864623353,0.21364854731101895,0.6509979640427476
0,0.6156564121464525,0.09496880879638292,0.28937477905716447
0,0.08438667616221515,0.22624211624965362,0.6893712075881313
0,0.5936629050262526,0.10040326181828696,0.3059338331554603
0,0.2745472364076074,0.1792546746549752,0.5461980889374174
0,0.5365602790919064,0.11451295048101734,0.3489267704270763
0,0.2376089282508374,0.18838189112343068,0.5740091806257319
0,0.25702021324112817,0.18358548844885952,0.5593942983100123
0,0.5377745722021364,0.11421290652593999,0.34801252127192367
0,0.5725328993815529,0.10562434922381593,0.32184275139463103
0,0.46931896738605955,0.13112784266713035,0.39955318994681005
0,0.24645882672108255,0.18619513858676973,0.5673460346921477
0,0.044883786926226805,0.23600302407618612,0.719113188997587
0,0.5415058022734532,0.1132909437654913,0.34520325396105545
0,0.43383293312184323,0.13989621167206456,0.42627085520609215
0,0.4231472891509942,0.14253656502048692,0.4343161458285188
0,0.5289790555381031,0.11638622167085208,0.35463472279104474
0,0.42925455409642904,0.14102749944686574,0.42971794645670525
0,0.40436936261055567,0.14717646892826583,0.4484541684611785
0,0.32149923865240304,0.1676531392977822,0.5108476220498147
0,0.6064062234916462,0.0972544704425023,0.29633930606585135
0,0.05496632137479006,0.23351169518066306,0.7115219834445469
0,0.48910005105304327,0.12624006513701358,0.3846598838099431
0,0.6573152386170855,0.08467518285646283,0.2580095785264517
0,0.662554468269685,0.08338060317608667,0.2540649285542282
0,0.31115946804195327,0.17020802958120337,0.5186325023768432
0,0.454825775775106,0.13470901635246962,0.41046520787242446
0,0.035691582799802196,0.23827435812126554,0.7260340590789323
0,0.2728433342758129,0.1796756978250659,0.5474809678991212
0,0.6418880048289825,0.08848715230822779,0.2696248428627898
0,0.06587769392159062,0.23081556576455828,0.7033067403138511
0,0.34539110847056864,0.16174961316060615,0.4928592783688252
0,0.018021865976661576,0.24264043059260465,0.7393377034307338
0,0.5302144650380246,0.11608095999278299,0.35370457496919244
0,0.5793484647461385,0.10394026720864985,0.31671126804521166
0,0.454825775775106,0.13470901635246962,0.41046520787242446
0,0.18366603019275485,0.20171083151296795,0.6146231382942772
0,0.6246495152153062,0.0927466713318246,0.28260381345286906
0,0.673543323813458,0.08066532821376493,0.24579134797277702
